id,tags,label
228809,bleach arisawa_tatsuki simple_background white_background 1girl bandaid bandaid_on_face bandaid_on_head black_hair blood female injury kimono long_sleeves robe shinigami short_hair solo wafuku tomboy Rating:Safe Score:0.0 Size:450x640 User:anonymous,tomboy
228902,bleach arisawa_tatsuki tite_kubo official_art low_resolution 1girl black_hair shinigami short_hair solo what_if tomboy Rating:Safe Score:0.0 Size:254x281 User:anonymous,tomboy
228952,bleach gotei_13 arisawa_tatsuki comfycushion87 simple_background white_background character_sheet concept_art 1girl barefoot black_hair black_outfit brown_eyes feet female full_body hand_on_hip katana purple_hair shinigami_uniform short_hair solo spiky_hair standing sword sword_hilt toeless_legwear toeless_socks traditional_clothes wafuku weapon what_if tomboy bad_id bad_deviantart_id Rating:Safe Score:5.0 Size:700x1054 User:anonymous,tomboy
228974,bleach kuchiki_rukia 1girl black_hair female long_sleeves pants short_hair solo suspenders androgynous crossdressing tomboy Rating:Explicit Score:0.0 Size:364x550 User:anonymous,tomboy
229007,bleach ishida_uryuu kiriyama_machi high_resolution 1:1_aspect_ratio 1girl bandages barefoot blue_eyes blue_hair bow_(weapon) breasts feet female medium_breasts megane mouth_hold nude paipan quincy shadow short_hair solo vagina weapon genderswap genderswap_(mtf) tomboy bad_id bad_pixiv_id Rating:Explicit Score:0.0 Size:2100x2100 User:anonymous,tomboy
229126,bleach arisawa_tatsuki happy_birthday 1girl birthday black_hair blue_eyes china_dress chinese_clothes dress one_eye_closed short_hair solo wink tomboy Rating:Safe Score:0.0 Size:787x854 User:anonymous,tomboy
229188,bleach arisawa_tatsuki tatsuki jon_kneeland signature 1girl ball black_hair bra breasts briefs brown_eyes cleavage clothing female grass lingerie lying medium_breasts midriff navel net on_side pantsu short_hair soccer soccer_ball solo sports sports_bra telstar underwear wristband tomboy bad_source Rating:Questionable Score:4.7 Size:828x633 User:anonymous,tomboy
229206,bleach arisawa_tatsuki sayo_tanku yuyn 1girl black_hair brown_eyes clothing dougi down_blouse headband kimono no_bra open_clothes open_shirt ribbon robe shirt short_hair solo tatsuki_shin wafuku tomboy Rating:Questionable Score:0.0 Size:500x707 User:anonymous,tomboy
229322,bleach arisawa_tatsuki monochrome greyscale 1girl female long_sleeves short_hair solo tomboy Rating:Safe Score:0.0 Size:556x740 User:anonymous,tomboy
229365,bleach arisawa_tatsuki 1:1_aspect_ratio low_resolution 1girl black_hair grin one_eye_closed short_hair smile solo wink tomboy translation_request Rating:Safe Score:5.0 Size:300x300 User:anonymous,tomboy
229410,bleach arisawa_tatsuki 1:1_aspect_ratio low_resolution oekaki 1girl black_eyes black_hair dougi female karate_gi long_sleeves mspaint short_hair solo wafuku tomboy Rating:Safe Score:5.0 Size:350x350 User:anonymous,tomboy
229533,bleach arisawa_tatsuki jon_kneeland monochrome purple work_in_progress purple_theme 1girl ball bra breasts cleavage clothing female looking_at_viewer lying medium_breasts midriff navel on_side short_hair soccer soccer_ball solo sports_bra telstar underwear wristband tomboy Rating:Safe Score:5.0 Size:792x606 User:anonymous,tomboy
231936,kizuato kashiwagi_azusa bang-you 1girl armpits arms_up barefoot brown_eyes brown_hair clothing dark_skin dark-skinned_pettanko day feet female female_only forest kneeling looking_at_viewer nature one-piece_swimsuit open_mouth outdoors pettanko ribs rock shiny shiny_skin shirt short_hair sky solo sukumizu swimsuit tank_suit tanned teeth thigh_gap tree undressing water young younger androgynous tomboy Rating:Explicit Score:3.3 Size:715x1000 User:anonymous,tomboy
233169,natsukami mikumo_kazusa m&m cg_art 4:3_aspect_ratio game_cg censored cowboy_shot mosaic_censoring 1girl against_wall ass back bangs bare_shoulders bent_over blue_eyes blue_hair blue_swimsuit blush breasts cameltoe chain-link_fence clothing_aside dark_skin female fence ladder light_smile looking_at_viewer looking_back moonlight night night_sky one-piece_swimsuit one-piece_tan outdoors parted_bangs partially_submerged pool_ladder presenting short_hair sky small_breasts smile solo star_(sky) sukumizu swimsuit swimsuit_aside tank_suit tanlines tanned towel tree vagina wet wet_clothes wet_hair tomboy potential_duplicate Rating:Explicit Score:0.0 Size:800x600 User:anonymous,tomboy
233200,kizuato kashiwagi_azusa bang-you 1girl dark_skin female one-piece_swimsuit pettanko ribs shiny shiny_skin short_hair solo stream sukumizu swimsuit tank_suit tanned undressing young younger androgynous tomboy potential_duplicate Rating:Explicit Score:4.8 Size:572x800 User:anonymous,tomboy
233263,fate_(series) fate/stay_night makidera_kaede shiranagi 1girl alternate_color_school_swimsuit dark_skin female grey_swimsuit one-piece_swimsuit short_hair solo sukumizu swimsuit tank_suit androgynous tomboy Rating:Explicit Score:0.0 Size:500x600 User:anonymous,tomboy
235375,final_fantasy final_fantasy_v faris_scherwiz satsuki_yuu_(awairo) high_resolution 1girl awairo blue_eyes boots cape clothing detached_sleeves elbow_gloves footwear gloves green_eyes high_heels long_hair purple_hair shoes solo sword thigh_boots thighhighs weapon reverse_trap tomboy Rating:Explicit Score:0.0 Size:957x1200 User:anonymous,tomboy
235818,final_fantasy final_fantasy_vii yuffie_kisaragi haga_yui simple_background 1girl blue_eyes breasts brown_hair clothing female female_only fingerless_gloves gloves invitation nipples nopan one_eye_closed open_fly pettanko short_hair slender_waist small_breasts smile solo topless undressing unzipped wink loli tomboy contentious_content potential_duplicate Rating:Explicit Score:4.8 Size:551x750 User:anonymous,tomboy
236860,final_fantasy final_fantasy_v faris_scherwiz 1girl clothing fingerless_gloves gloves purple_hair solo androgynous reverse_trap tomboy Rating:Explicit Score:0.0 Size:500x596 User:anonymous,tomboy
237236,final_fantasy final_fantasy_xi hume katy_(artist) 1girl armor axe blonde_hair blue_eyes clothing female gloves ponytail solo tied_hair weapon tomboy Rating:Explicit Score:0.0 Size:360x600 User:anonymous,tomboy
237301,final_fantasy final_fantasy_vii yuffie_kisaragi haga_yui simple_background 1girl arched_back armpits blush breasts brown_eyes brown_hair female female_only headband invitation looking_at_viewer nipples nopan one_eye_closed open_fly open_shorts pettanko short_hair shorts smile solo standing topless unzipped wink loli tomboy contentious_content non-web_source Rating:Explicit Score:4.8 Size:512x800 User:anonymous,tomboy
240153,fate_(series) fate/stay_night makidera_kaede yu_65026 simple_background white_background 1girl alcohol barefoot black_hair brown_eyes cup dark_skin drunk fang feet female kimono long_sleeves obi off_shoulder robe sakazuki sake sash short_hair sitting sock_pull socks_removed solo wafuku androgynous tomboy Rating:Explicit Score:4.4 Size:850x750 User:anonymous,tomboy
240549,fate_(series) fate/stay_night makidera_kaede yu_65026 simple_background sketch 1girl blue_kimono dark_skin female full_body hairclip hair_ornament hand_on_hip kimono kinchaku long_sleeves pouch robe sandals short_hair smile solo standing wafuku yu_(ega2) yukata androgynous tomboy Rating:Explicit Score:0.0 Size:450x900 User:anonymous,tomboy
245219,fate_(series) fate/stay_night hitman makidera_kaede azusa_(hws) azusa 1girl belt black_hair black_legwear blush boots cardigan clothing dark_skin fashion female footwear high_heel_boots high_heels legwear long_sleeves pantyhose pleated_skirt scarf shoes short_hair skirt solo stockings sweatdrop thighhighs androgynous tomboy Rating:Safe Score:3.0 Size:471x650 User:anonymous,tomboy
245314,fate_(series) fate/stay_night makidera_kaede mizuki_makoto simple_background white_background 1girl arms_behind_head black_eyes black_hair black_legwear breasts casual clothing female legs legwear long_sleeves medium_breasts miniskirt no_shoes pantyhose pleated_skirt seamed_legwear short_hair side-seamed_legwear skirt solo turtleneck white_skirt androgynous tomboy Rating:Safe Score:0.0 Size:500x708 User:anonymous,tomboy
246803,lefty10 1girl angry baseball_mitt black_hair blush clothing female hand_on_hip pantyhose pointing skirt solo androgynous tomboy translated Rating:Explicit Score:0.0 Size:650x549 User:anonymous,tomboy
253736,mahou_sensei_negima! megami kasuga_misora yamamura_hiroki high_resolution very_high_resolution scan 1girl armpits barefoot bikini blush breasts brown_hair dark_skin feet female happy leg_lift navel pettanko purple_eyes running short_hair small_breasts solo striped striped_bikini striped_swimsuit swimsuit tanned tomboy non-web_source Rating:Questionable Score:3.0 Size:4000x5903 User:anonymous,tomboy
255358,precure futari_wa_precure_splash_star shinohara-sensei shinohara_sensei haruyama_kazunori 1girl ass bottoms_down brown_eyes brown_hair classroom clothing dress_shirt female female_focus from_behind huge_ass indoors leaning_forward looking_back nopan open_mouth pants pants_down pants_pull public public_nudity school shirt short_hair solo solo_focus sweatdrop teacher when_you_see_it window mature milf tomboy Rating:Questionable Score:4.2 Size:481x550 User:anonymous,tomboy
255669,precure yes!_precure_5 milk_(precure) masuko_mika mimura_kaoru 1girl breasts brown_hair bulge cellphone clothing female footwear lying megane nipples no_bra pantsu pettanko phone short_hair small_breasts socks solo topless tungsten's_song underwear androgynous tomboy Rating:Explicit Score:3.8 Size:944x669 User:anonymous,tomboy
255749,cowboy_bebop coca-cola edward_wong_hau_pepelu_tivrusky_iv radical_ed ed yajirushi_(chanoma) video_game 1girl ass back barefoot blush_stickers can computer dark_skin drink ed_is_awesome feet female goggles keyboard_(computer) orange_eyes playing_games red_hair road_sign short_hair sign smile solo spats television top-down_bottom-up typing zero_gravity androgynous reverse_trap tomboy Rating:Questionable Score:4.7 Size:467x600 User:anonymous,tomboy
255762,azumanga_daioh playstation_2 kagura_(azumanga_daioh) 4:3_aspect_ratio screen_capture video_game 1girl female game_console playing_games screen shorts solo television truth tomboy third-party_edit Rating:Safe Score:5.0 Size:640x480 User:anonymous,tomboy
257077,idolmaster idolmaster_(classic) idolmaster_1 kikuchi_makoto oku_(okumen) 1girl ahoge bikini black_hair blue_eyes day earrings female hand_on_hip jewelry leaning_forward one_eye_closed :p short_hair solo swimsuit tongue tongue_out wink tomboy Rating:Questionable Score:2.5 Size:880x1101 User:anonymous,tomboy
258028,fate_(series) fate/stay_night makidera_kaede komusou copyright_name 1girl bikini black_bikini black_hair black_swimsuit dark_skin female looking_at_viewer navel short_hair solo swimming swimsuit tanned water tomboy Rating:Explicit Score:3.0 Size:600x597 User:anonymous,tomboy
259426,fujisawa_takashi 1girl bathing bikini brown_eyes brown_hair female one_eye_closed short_hair shower showering solo swimsuit wet wink tomboy Rating:Questionable Score:4.0 Size:384x512 User:anonymous,tomboy
262460,fate_(series) fate/stay_night makidera_kaede yu_65026 1girl baseball_cap bikini bikini_top blue_jeans clothing dark_skin denim female gloves hand_on_headwear hat headwear jeans orange_bikini orange_swimsuit pants short_hair solo swimsuit torn_clothes torn_jeans torn_pants yu_(ega2) tomboy Rating:Explicit Score:5.0 Size:400x900 User:anonymous,tomboy
263917,fate_(series) fate/stay_night makidera_kaede ayato 1:1_aspect_ratio 1girl bikini dark_skin halterneck midriff shiny short_hair solo swimsuit androgynous tomboy Rating:Explicit Score:4.2 Size:640x640 User:anonymous,tomboy
264337,igpx liz_ricarro bang-you 1girl arm_support ass back bare_shoulders blue_eyes blush brown_hair bukkake clothing cutoffs dark_skin dark-skinned_female denim denim_shorts facial female footwear kneeling legs lingerie looking_back muscle muscular_female nape panchira pantsu semen semen_on_arms semen_on_ass semen_on_body semen_on_clothes semen_on_legs semen_on_lower_body semen_on_upper_body semen_under_clothes shiny shiny_skin shoes short_hair shorts sneakers solo tank_top tears thighs toned underwear whale_tail tomboy Rating:Explicit Score:4.5 Size:709x1000 User:anonymous,tomboy
264582,kizuato kashiwagi_azusa bang-you high_resolution monochrome greyscale 1girl after_rape after_sex ass blush breasts broken_rape_victim bukkake clothes_pull clothing empty_eyes facial female gym_shorts large_breasts lying nakadashi nipples saliva semen semen_on_body semen_on_breasts semen_on_chest semen_on_upper_body shirt shirt_lift shirt_pull short_hair shorts solo spats tears through_clothes toned torn_clothes vaginal rape tomboy Rating:Explicit Score:4.8 Size:1272x1807 User:anonymous,tomboy
269040,kizuato kashiwagi_azusa bang-you high_resolution censored 1girl after_rape after_sex ass between_breasts black_hair blush breasts breasts_out_of_clothes brown_eyes dark_skin fit_shape huge_breasts large_breasts lying nakadashi nipples one-piece_swimsuit one-piece_tan paipan semen shiny shiny_skin short_hair solo sweat swimsuit tanlines tanned teacher tears tight_vagina torn_clothes torn_swimsuit twisted_torso rape tomboy Rating:Explicit Score:4.6 Size:1088x1600 User:anonymous,tomboy
271835,kizuato kashiwagi_azusa bang-you high_resolution censored monochrome greyscale 1girl anus blush bondage breasts clothes_pull clothing female gym_shorts hole_around_anus large_breasts rope shirt shirt_lift shirt_pull short_hair shorts solo_focus spats spread_anus spread_legs spread_vagina sweat tears torn_clothes vagina bdsm tomboy Rating:Explicit Score:4.8 Size:1277x1802 User:anonymous,tomboy
272517,rockman rockman_dash capcom roll roll_caskett solomon_k 1girl about_to_be_raped aqua_eyes ass blonde_hair bondage bound_wrists cameltoe clothing crying crying_with_eyes_open fat_mons female from_behind gag gagged gloves hat headwear improvised_gag kneeling looking_back midriff restrained roll_casket rope slave solo spandex spats tape tapegag tears young bdsm tomboy Rating:Questionable Score:5.0 Size:446x700 User:anonymous,tomboy
